dataset,subset,cluster_id,cluster_size,node_id,file_path,language,source_element_path
KMT,body_en,body_en_cluster_dita_body:9a1deae16d7369df62f1,2,dita_body:714dc2fcff9f1a335178,en/KA-05588_EN/ka-05588_issue_an_underpayment_andor_arrears_wit_303861f5.dita,en,en/KA-05588_EN/ka-05588_issue_an_underpayment_andor_arrears_wit_303861f5.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:1f42d0272514768b06a2,en/KA-01068_EN/ka-01068_system_screening_new.dita,en,en/KA-01068_EN/ka-01068_system_screening_new.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:3a7608cc6fe8a3941309,en/KA-01087_EN/ka-01087_system_screening_updated.dita,en,en/KA-01087_EN/ka-01087_system_screening_updated.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:8cbfff628ee69a1357d7,en/KA-01213_EN/ka-01213_system_screening_new.dita,en,en/KA-01213_EN/ka-01213_system_screening_new.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:9e21f89093650bcfda5e,en/KA-01524_EN/ka-01524_system_screening_2.dita,en,en/KA-01524_EN/ka-01524_system_screening_2.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:4531ad98ce80e650d1ce,en/KA-01536_EN/ka-01536_system_screening.dita,en,en/KA-01536_EN/ka-01536_system_screening.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:860b5aca36ef52db7546,en/KA-01536_EN/ka-01536_system_screening_2.dita,en,en/KA-01536_EN/ka-01536_system_screening_2.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:f35361413f77b0af80e3,en/KA-01586_EN/ka-01586_system_screening_updated.dita,en,en/KA-01586_EN/ka-01586_system_screening_updated.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:485f8fa5fab8522b7dbc,en/KA-01783_EN/ka-01783_system_screening_updated.dita,en,en/KA-01783_EN/ka-01783_system_screening_updated.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:fbc321d21f2b0c57d942,en/KA-04946_EN/ka-04946_system_screening.dita,en,en/KA-04946_EN/ka-04946_system_screening.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1f42d0272514768b06a2,10,dita_body:d7c270269959a6c96f39,en/KA-05013_EN/ka-05013_general.dita,en,en/KA-05013_EN/ka-05013_general.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:9d8df9559c96fb49b5b9,3,dita_body:9d8df9559c96fb49b5b9,en/KA-01070_EN/ka-01070_deceased_clients.dita,en,en/KA-01070_EN/ka-01070_deceased_clients.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:9d8df9559c96fb49b5b9,3,dita_body:011f4e9d0bffafeccc8c,en/KA-01070_EN/ka-01070_deceased_clients_2.dita,en,en/KA-01070_EN/ka-01070_deceased_clients_2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:9d8df9559c96fb49b5b9,3,dita_body:9604bb850850aa98c1ff,en/KA-01589_EN/ka-01589_does_the_application_indicate_who_repre_94234fd9.dita,en,en/KA-01589_EN/ka-01589_does_the_application_indicate_who_repre_94234fd9.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:b671cd53c6b6836adec3,2,dita_body:b671cd53c6b6836adec3,en/KA-01070_EN/ka-01070_what_you_need_to_know.dita,en,en/KA-01070_EN/ka-01070_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:b671cd53c6b6836adec3,2,dita_body:cc22b313ac91e53c55d0,en/KA-01414_EN/ka-01414_what_you_need_to_know.dita,en,en/KA-01414_EN/ka-01414_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:ab8b200a925f2cc6584d,3,dita_body:ab8b200a925f2cc6584d,en/KA-01071_EN/ka-01071_a_child_over_the_age_of_18_has_left_ful_3e6cb7df.dita,en,en/KA-01071_EN/ka-01071_a_child_over_the_age_of_18_has_left_ful_3e6cb7df.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:ab8b200a925f2cc6584d,3,dita_body:9c3d219c944a2d154c29,en/KA-01405_EN/ka-01405_cpp_and_cppd_updated.dita,en,en/KA-01405_EN/ka-01405_cpp_and_cppd_updated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:ab8b200a925f2cc6584d,3,dita_body:ecb40221f0617cf0e0be,en/KA-01634_EN/ka-01634_did_the_child_leave_school_or_university.dita,en,en/KA-01634_EN/ka-01634_did_the_child_leave_school_or_university.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:fac30953e096587429c4,2,dita_body:fac30953e096587429c4,en/KA-01071_EN/ka-01071_is_the_cppd_benefit_being_reassessed.dita,en,en/KA-01071_EN/ka-01071_is_the_cppd_benefit_being_reassessed.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:fac30953e096587429c4,2,dita_body:08ccc173a1fa2fdd64ae,en/KA-01071_EN/ka-01071_the_suspension_of_a_cppd_benefit_as_a_r_867b6b05.dita,en,en/KA-01071_EN/ka-01071_the_suspension_of_a_cppd_benefit_as_a_r_867b6b05.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:48a3789d5e0d63994c88,en/KA-01071_EN/ka-01071_suspend_an_svr_pension_after_you_receiv_4a4a1d2f.dita,en,en/KA-01071_EN/ka-01071_suspend_an_svr_pension_after_you_receiv_4a4a1d2f.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:51f3eed8bb93724afe96,en/KA-01072_EN/ka-01072_termination_of_an_svr_pension_paid_to_a_911181cd.dita,en,en/KA-01072_EN/ka-01072_termination_of_an_svr_pension_paid_to_a_911181cd.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:6aafc732c66f3ad2368d,en/KA-01405_EN/ka-01405_cpp_new.dita,en,en/KA-01405_EN/ka-01405_cpp_new.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:7bea3149a0fcb52c165d,en/KA-01524_EN/ka-01524_was_the_departmental_receivable_created_6b86d04c.dita,en,en/KA-01524_EN/ka-01524_was_the_departmental_receivable_created_6b86d04c.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:81b4e37b04ce9fa4414d,en/KA-01783_EN/ka-01783_does_the_applicant_or_former_spouse_or__0ed9826e.dita,en,en/KA-01783_EN/ka-01783_does_the_applicant_or_former_spouse_or__0ed9826e.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:3710496be901b89d5bf5,en/KA-01783_EN/ka-01783_is_the_applicant_or_non-applicant_in_pa_3a638571.dita,en,en/KA-01783_EN/ka-01783_is_the_applicant_or_non-applicant_in_pa_3a638571.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:670b42c302be993f7da0,en/KA-01784_EN/ka-01784_eligibility_criteria.dita,en,en/KA-01784_EN/ka-01784_eligibility_criteria.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:0b16a2532168f66ff140,en/KA-01784_EN/ka-01784_was_the_applicant_the_legal_spouse_of_t_fbee3586.dita,en,en/KA-01784_EN/ka-01784_was_the_applicant_the_legal_spouse_of_t_fbee3586.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:e27bc250e51d8e40bceb,en/KA-02165_EN/ka-02165_what_you_need_to_know.dita,en,en/KA-02165_EN/ka-02165_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:aacd818d82b800ac09f7,en/KA-03347_EN/ka-03347_survivors_aged_35_to_45.dita,en,en/KA-03347_EN/ka-03347_survivors_aged_35_to_45.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:0912fd3ad1a6daf96f14,en/KA-03347_EN/ka-03347_survivors_under_age_35.dita,en,en/KA-03347_EN/ka-03347_survivors_under_age_35.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:ef3d28efca6e72caa5ad,en/KA-04381_EN/ka-04381_is_the_applicant_receiving_or_have_they_e36afef6.dita,en,en/KA-04381_EN/ka-04381_is_the_applicant_receiving_or_have_they_e36afef6.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:5a733513760503d148ac,en/KA-04419_EN/ka-04419_payment_cessation_of_a_survivors_pension_updated.dita,en,en/KA-04419_EN/ka-04419_payment_cessation_of_a_survivors_pension_updated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:16d529c41393afe40e7c,en/KA-04441_EN/ka-04441_cpp_survivors_pension.dita,en,en/KA-04441_EN/ka-04441_cpp_survivors_pension.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:81b4e37b04ce9fa4414d,15,dita_body:b26f12a8ff50262b8d2a,en/KA-04581_EN/ka-04581_can_the_department_use_the_credit_split_bc69e093.dita,en,en/KA-04581_EN/ka-04581_can_the_department_use_the_credit_split_bc69e093.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:0b8547b9c0665215c23f,2,dita_body:0b8547b9c0665215c23f,en/KA-01071_EN/ka-01071_the_client_fails_to_respond_or_refuses__54f9ee30.dita,en,en/KA-01071_EN/ka-01071_the_client_fails_to_respond_or_refuses__54f9ee30.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:0b8547b9c0665215c23f,2,dita_body:6e86064fa95e28f82f53,en/KA-01071_EN/ka-01071_the_client_fails_to_respond_or_refuses__7a93d4b8.dita,en,en/KA-01071_EN/ka-01071_the_client_fails_to_respond_or_refuses__7a93d4b8.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:7e19d38319b13f398469,2,dita_body:7e19d38319b13f398469,en/KA-01071_EN/ka-01071_what_you_need_to_know.dita,en,en/KA-01071_EN/ka-01071_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7e19d38319b13f398469,2,dita_body:a98b5d04ee4295ac2b2d,en/KA-03387_EN/ka-03387_key_principles_common_to_both_cpp_and_o_656fd007.dita,en,en/KA-03387_EN/ka-03387_key_principles_common_to_both_cpp_and_o_656fd007.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c1be1ef4a0f1153ac1c2,3,dita_body:c1be1ef4a0f1153ac1c2,en/KA-01072_EN/ka-01072_cpp_and_cppd_cancellations_updated.dita,en,en/KA-01072_EN/ka-01072_cpp_and_cppd_cancellations_updated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c1be1ef4a0f1153ac1c2,3,dita_body:e967f7807a5b2b252c7f,en/KA-03388_EN/ka-03388_cancellation_of_a_cpp_pension_or_benefi_026db52d.dita,en,en/KA-03388_EN/ka-03388_cancellation_of_a_cpp_pension_or_benefi_026db52d.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c1be1ef4a0f1153ac1c2,3,dita_body:1e0f84c40f686bfb8e72,en/KA-04706_EN/ka-04706_what_this_means_for_you.dita,en,en/KA-04706_EN/ka-04706_what_this_means_for_you.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4f55fabcf0ee21ab797c,4,dita_body:4f55fabcf0ee21ab797c,en/KA-01072_EN/ka-01072_credit_splitting.dita,en,en/KA-01072_EN/ka-01072_credit_splitting.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4f55fabcf0ee21ab797c,4,dita_body:96877f92246aa747e932,en/KA-01075_EN/ka-01075_credit_splitting.dita,en,en/KA-01075_EN/ka-01075_credit_splitting.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4f55fabcf0ee21ab797c,4,dita_body:7a34a64de91bbe212529,en/KA-03375_EN/ka-03375_former_common-law_partners_on_or_after__46201399.dita,en,en/KA-03375_EN/ka-03375_former_common-law_partners_on_or_after__46201399.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4f55fabcf0ee21ab797c,4,dita_body:103e2c4a3f09da2f0b77,en/KA-03375_EN/ka-03375_separated_legal_spouses_on_or_after_jan_4fa4284d.dita,en,en/KA-03375_EN/ka-03375_separated_legal_spouses_on_or_after_jan_4fa4284d.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:eb8842e30819b3df52c7,2,dita_body:eb8842e30819b3df52c7,en/KA-01072_EN/ka-01072_did_you_receive_a_request_from_a_cppd_b_336a453d.dita,en,en/KA-01072_EN/ka-01072_did_you_receive_a_request_from_a_cppd_b_336a453d.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:eb8842e30819b3df52c7,2,dita_body:33fac8044cf256a02c33,en/KA-04383_EN/ka-04383_policy.dita,en,en/KA-04383_EN/ka-04383_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4b06c0efb5984e5bd1d2,2,dita_body:4b06c0efb5984e5bd1d2,en/KA-01072_EN/ka-01072_glossary.dita,en,en/KA-01072_EN/ka-01072_glossary.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:4b06c0efb5984e5bd1d2,2,dita_body:2f1affdced44a5211826,en/KA-01077_EN/ka-01077_glossary.dita,en,en/KA-01077_EN/ka-01077_glossary.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:a4a2d4133776aad8a88d,3,dita_body:a4a2d4133776aad8a88d,en/KA-01072_EN/ka-01072_pension_sharing.dita,en,en/KA-01072_EN/ka-01072_pension_sharing.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:a4a2d4133776aad8a88d,3,dita_body:3a701a828302f8903e7a,en/KA-01642_EN/ka-01642_ceasing_a_pnsh.dita,en,en/KA-01642_EN/ka-01642_ceasing_a_pnsh.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:a4a2d4133776aad8a88d,3,dita_body:d473fa1be2be1c0927ae,en/KA-03373_EN/ka-03373_when_does_pnsh_end.dita,en,en/KA-03373_EN/ka-03373_when_does_pnsh_end.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:fe84ed96eb2e1edc3dac,en/KA-01072_EN/ka-01072_summary.dita,en,en/KA-01072_EN/ka-01072_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:bab45ef6431c7846d960,en/KA-01075_EN/ka-01075_what_you_need_to_know.dita,en,en/KA-01075_EN/ka-01075_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:b2d9703eda8c3401aa5f,en/KA-01077_EN/ka-01077_terminate_or_cancel.dita,en,en/KA-01077_EN/ka-01077_terminate_or_cancel.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:80a02cd37ae76aac0b4d,en/KA-01077_EN/ka-01077_terminate_or_cancel_new.dita,en,en/KA-01077_EN/ka-01077_terminate_or_cancel_new.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:80f018b51fa8409c7fa8,en/KA-01077_EN/ka-01077_withdraw.dita,en,en/KA-01077_EN/ka-01077_withdraw.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:4b481f277258aec97e28,en/KA-01077_EN/ka-01077_withdraw_new.dita,en,en/KA-01077_EN/ka-01077_withdraw_new.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:b28accfa5c2a008a6f8b,en/KA-01149_EN/ka-01149_summary.dita,en,en/KA-01149_EN/ka-01149_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:3835cd4af5e2d0eafb6f,en/KA-01589_EN/ka-01589_does_the_applicant_wish_to_withdraw_the_989438b3.dita,en,en/KA-01589_EN/ka-01589_does_the_applicant_wish_to_withdraw_the_989438b3.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:2d3d2a19d3d04cf697a6,en/KA-01756_EN/ka-01756_cessation_and_cancellation_updated.dita,en,en/KA-01756_EN/ka-01756_cessation_and_cancellation_updated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:d0ae4846c88767d370d3,en/KA-01756_EN/ka-01756_withdraw_an_application_updated.dita,en,en/KA-01756_EN/ka-01756_withdraw_an_application_updated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:d78ca6d8dc932de61d4e,en/KA-01775_EN/ka-01775_cessation_and_cancellation_of_the_gis.dita,en,en/KA-01775_EN/ka-01775_cessation_and_cancellation_of_the_gis.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:7c6e4599f1a07c052d09,en/KA-01777_EN/ka-01777_cessation_and_cancellation_of_the_alw_benefit.dita,en,en/KA-01777_EN/ka-01777_cessation_and_cancellation_of_the_alw_benefit.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:259fbf5d0552eb304cc9,en/KA-02001_EN/ka-02001_cancellation_of_benefits_or_withdrawal__e032234b.dita,en,en/KA-02001_EN/ka-02001_cancellation_of_benefits_or_withdrawal__e032234b.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:77b8e91207a8941eb3e1,en/KA-03160_EN/ka-03160_cessation_and_cancellation_of_income-te_ac3618e9.dita,en,en/KA-03160_EN/ka-03160_cessation_and_cancellation_of_income-te_ac3618e9.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:fc3b797847781b60e3d7,en/KA-03278_EN/ka-03278_policy.dita,en,en/KA-03278_EN/ka-03278_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:6cf9583d41be064c395f,en/KA-03388_EN/ka-03388_cancellation_of_an_oas_pension_and_the__ff805eed.dita,en,en/KA-03388_EN/ka-03388_cancellation_of_an_oas_pension_and_the__ff805eed.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:c95e9bf25f44a70e617d,en/KA-03388_EN/ka-03388_policy.dita,en,en/KA-03388_EN/ka-03388_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:cd63d849cf7a81709d99,en/KA-04418_EN/ka-04418_policy.dita,en,en/KA-04418_EN/ka-04418_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:35f0d273202f463844f6,en/KA-05052_EN/ka-05052_cessation_of_the_alws_benefit.dita,en,en/KA-05052_EN/ka-05052_cessation_of_the_alws_benefit.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:86bfd7f62a09b750ad5c,en/KA-05344_EN/ka-05344_determine_if_the_cancellation_request_c_6545d5b5.dita,en,en/KA-05344_EN/ka-05344_determine_if_the_cancellation_request_c_6545d5b5.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:756f18b9c710bdee8efa,en/KA-05344_EN/ka-05344_determine_the_timeframe_to_grant_a_canc_390a094d.dita,en,en/KA-05344_EN/ka-05344_determine_the_timeframe_to_grant_a_canc_390a094d.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:d5e5790836f0dcd0eff3,en/KA-05344_EN/ka-05344_what_you_need_to_know.dita,en,en/KA-05344_EN/ka-05344_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:734e75f7049fa89da566,en/KA-05433_EN/ka-05433_what_you_need_to_know.dita,en,en/KA-05433_EN/ka-05433_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:be064f85d5ea43343a55,en/KA-05436_EN/ka-05436_withdrawal.dita,en,en/KA-05436_EN/ka-05436_withdrawal.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7c6e4599f1a07c052d09,25,dita_body:f4f5ad4cc15fa9ca4919,en/KA-05487_EN/ka-05487_what_you_need_to_know.dita,en,en/KA-05487_EN/ka-05487_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:bbd70d3b2487a9ea8acc,2,dita_body:bbd70d3b2487a9ea8acc,en/KA-01075_EN/ka-01075_child_rearing_provision.dita,en,en/KA-01075_EN/ka-01075_child_rearing_provision.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:bbd70d3b2487a9ea8acc,2,dita_body:747e4c80c2992f7d1784,en/KA-01223_EN/ka-01223_summary.dita,en,en/KA-01223_EN/ka-01223_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:35ece9563b35edd40599,5,dita_body:254a9ebbd5241f1a98ce,en/KA-01075_EN/ka-01075_is_the_request_signed_by_a_third_party_new.dita,en,en/KA-01075_EN/ka-01075_is_the_request_signed_by_a_third_party_new.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:35ece9563b35edd40599,5,dita_body:b9f0c5911673cdfcd89d,en/KA-01644_EN/ka-01644_did_a_third_party_sign_the_application__b11940aa.dita,en,en/KA-01644_EN/ka-01644_did_a_third_party_sign_the_application__b11940aa.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:35ece9563b35edd40599,5,dita_body:35ece9563b35edd40599,en/KA-02370_EN/ka-02370_did_a_third_party_sign_the_application.dita,en,en/KA-02370_EN/ka-02370_did_a_third_party_sign_the_application.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:35ece9563b35edd40599,5,dita_body:0d35d2a9f9525025e787,en/KA-03114_EN/ka-03114_is_the_application_signed_by_a_third_party.dita,en,en/KA-03114_EN/ka-03114_is_the_application_signed_by_a_third_party.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:35ece9563b35edd40599,5,dita_body:73edadba8f0281cac545,en/KA-03116_EN/ka-03116_is_the_application_signed_by_a_third_party.dita,en,en/KA-03116_EN/ka-03116_is_the_application_signed_by_a_third_party.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:01900123055b23fd517b,4,dita_body:01900123055b23fd517b,en/KA-01077_EN/ka-01077_change_of_effective_date.dita,en,en/KA-01077_EN/ka-01077_change_of_effective_date.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:01900123055b23fd517b,4,dita_body:ed68d639c64bb195bf1e,en/KA-01094_EN/ka-01094_what_you_need_to_know.dita,en,en/KA-01094_EN/ka-01094_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:01900123055b23fd517b,4,dita_body:5047ab6efaf393512112,en/KA-01625_EN/ka-01625_change_in_the_effective_date_of_payments.dita,en,en/KA-01625_EN/ka-01625_change_in_the_effective_date_of_payments.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:01900123055b23fd517b,4,dita_body:0532062adc9c1340bfe8,en/KA-04303_EN/ka-04303_policy.dita,en,en/KA-04303_EN/ka-04303_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4db3664f1d6caed4d2f0,14,dita_body:4db3664f1d6caed4d2f0,en/KA-01077_EN/ka-01077_incarceration_new.dita,en,en/KA-01077_EN/ka-01077_incarceration_new.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4db3664f1d6caed4d2f0,14,dita_body:9808f3123d07b40251a3,en/KA-01151_EN/ka-01151_is_the_applicant_incarcerated.dita,en,en/KA-01151_EN/ka-01151_is_the_applicant_incarcerated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4db3664f1d6caed4d2f0,14,dita_body:67a8dc8230e93e401547,en/KA-01751_EN/ka-01751_is_the_client_or_their_spouse_or_common_2a8be2dc.dita,en,en/KA-01751_EN/ka-01751_is_the_client_or_their_spouse_or_common_2a8be2dc.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4db3664f1d6caed4d2f0,14,dita_body:4520a0d18014c2eac2c0,en/KA-01756_EN/ka-01756_is_the_applicant_incarcerated.dita,en,en/KA-01756_EN/ka-01756_is_the_applicant_incarcerated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4db3664f1d6caed4d2f0,14,dita_body:82e6ad819ea9401364da,en/KA-01775_EN/ka-01775_is_the_applicant_or_their_spouse_or_com_e5a3b220.dita,en,en/KA-01775_EN/ka-01775_is_the_applicant_or_their_spouse_or_com_e5a3b220.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:4db3664f1d6caed4d2f0,14,dita_body:48bdb2275509d2f94c62,en/KA-01777_EN/ka-01777_is_the_applicant_or_their_spouse_or_com_e5a3b220.dita,en,en/KA-01777_EN/ka-01777_is_the_applicant_or_their_spouse_or_com_e5a3b220.dita#/conbody
